ROVAMICINA*12CPR RIV 3000000UI,12322020,"8,41"
ADENOPLEX RICHTER*IM 5F+5F,12352023,"13,8"
VITEPARIN*COLL 5000UI/ML+1MG/M,12363014,"7,97"
CORYFIN*24CARAM MENTOLO,12377026,"7,9"
CORYFIN*24CARAMELLE CON VIT.C,12377053,"7,9"
CORYFIN*24CARAM LIMONE,12377089,"7,9"
RINOPAIDOLO*BB RIN POM 10G,12420016,"9,1"
"VIRDEX*5SUPP 0,5MG+100MG+250MG",12437036,"11,5"
VIRDEX*5SUPP 2MG+100MG+250MG,12437048,"11,5"
MERANKOL*32CPR,12475012,"7,34"
ENTEROSTOP*20CPR 2500UI+25MG,12577019,"8,5"
TALOFEN*INIET 6F 2ML 25MG/ML,12611101,20
TALOFEN*GTT FL 30ML 40MG/ML,12611125,"15,45"
CLARISCO*EV SC 10F 5000UI/1ML,12627081,"16,08"
"DENTOSEDINA*GTT 9,5+1,15% FL5G",12677047,"7,26"
TACHIPIRINA*SCIR 120ML 120MG/5,12745016,"7,55"
TACHIPIRINA*BB 10SUPP 250MG,12745042,"6,8"
TACHIPIRINA*BB 10SUPP 500MG,12745055,"7,3"
TACHIPIRINA*AD 10SUPP 1000MG,12745067,"8,1"
TACHIPIRINA*PR INF 10SUP 125MG,12745079,"6,1"
TACHIPIRINA*BB OS GTT 30ML 10%,12745081,"5,3"
TACHIPIRINA*20CPR DIV 500MG,12745093,"6,7"
TACHIPIRINA*GRAT EFF20BS 500MG,12745117,"8,25"
TACHIPIRINA*12CPR EFF 1G,12745143,"6,6"
TACHIPIRINA*30CPR DIV 500MG,12745168,"7,55"
TACHIPIRINA*16CPR DIV 1000MG,12745182,"8,7"
TACHIPIRINA*SCIR 120ML S/Z,12745218,6
TACHIPIRINA*GRAT 16BUST 1000MG,12745220,"8,7"
"TACHIPIRINA*NEO 10SUPP 62,5MG",12745271,"5,85"
TACHIPIRINA*SOSP 120ML VAN/CAR,12745283,"7,55"
DELTARINOLO*SPRAY NAS FL 15ML,12811016,"10,4"
ROVIGON*30CPR RIV MAST,12812018,"13,22"
BALSAMO SLOAN*POM 40G,12829038,"6,1"
ADONA*OS 150ML 50MG/100ML+BUST,12943027,"9,8"
ADONA*30CPR 25MG,12943039,"9,8"
DISIPAL*50CPR RIV 50MG,13013026,"4,91"
DISIPAL*50CPR RIV 50MG,13013040,"4,91"
ENTEROGERMINA*OS 10FL 2MLD/5ML,13046038,"13,9"
ENTEROGERMINA*OS 20FL 2MLD/5ML,13046040,"23,9"
ENTEROGERMINA*12CPS 2MLD,13046053,"10,9"
ENTEROGERMINA*OS 10FL 4MLD 5ML,13046077,"17,9"
ENTEROGERMINA*OS 20FL 4MLD 5ML,13046089,"27,9"
ENTEROGERMINA*OS 10BS 6MLD 2G,13046091,"16,9"
ENTEROGERMINA*OS 9BS 6MLD/2G,13046115,"19,9"
ARGISONE*OFT GTT 10ML,13074012,"3,75"
EPARGRISEOVIT*AD IM EV6FI+6FII,13092010,20
EPARGRISEOVIT*BB IM EV6FI+6FII,13092022,"14,5"
LIPOSTABIL FORTE*50CPS 200MG,13123029,"15,9"
CORTINAL*SOSPXNEBUL 15F 2ML,13185020,"7,44"
MICOREN*OS GTT 20ML 15%,13214046,"5,6"
MICOREN 100*20CPS MOLLI 100MG,13214059,"5,7"
FOSFORILASI*IM 5F+5F 2ML SOLV,13237033,"10,4"
SILOMAT*OS GTT 15ML 60MG/ML,13344041,"5,9"
SILOMAT*SCIR 200ML 4MG/ML,13344054,"7,7"
PERTIROID*30CPS 200MG,13346010,"4,65"
TITRE*50CPR 20MCG,13401068,"3,46"
TRILAFON*20CPR RIV 8MG,13403011,15
TRILAFON*20CPR RIV 2MG,13403023,"13,5"
TRILAFON*20CPR RIV 4MG,13403035,14
FACOVIT*COLL 10ML,13409014,"7,87"
BIODELTA CORTILEN*COLL 3ML,13421033,"7,2"
BIODELTA CORTILEN*UNG OFT 3G,13421045,"7,2"
SOLUCORTEF*1FL 100MG/2ML 2ML,13469010,"2,75"
DIAGRAN MINERALE*30CPR RIV,13478021,"9,23"
PROCTOSEDYL*CREMA RETT 20G,13868031,"13,46"
PROCTOSEDYL*6SUPPOSTE,13868043,"12,6"
"FOILLE ANTISTAM*GEL30G 7,5MG/G",13941051,7
PLAQUENIL*25CPR RIV 200MG,13967031,"5,07"
PLAQUENIL*30CPR RIV 200MG,13967056,"6,08"
KENACORT*INIET 3FL 1ML 40MG/ML,13972056,"5,83"
LEDERCORT P8*BLIST 10CPR 8MG,13973110,"4,96"
LEDERCORT*FL 10CPR 8MG,13973134,"4,96"
FLEBOCORTID RICHTER*1F100MG+1F,13986029,5
FLEBOCORTID RICHTER*EV FL500MG,13986031,9
FLEBOCORTID RICHTER*EV FL1G+F,13986043,"7,96"
ANTIBIOPTAL*COLL FL 10ML,13993023,6
GABBRORAL*12CPR 250MG,14015010,"8,98"
TREMARIL*20CPR 5MG,14136028,"1,65"
ASCOTODIN*COLL FL 10ML,14137020,"12,1"
FUREDAN*15CPR 50MG,14152019,"11,9"
MEDROL*30CPR 4MG,14159026,"10,4"
MEDROL*20CPR 16MG,14159040,"6,2"
CICATRENE*CREMA 15G,14160079,"8,9"
CICATRENE*POLV 15G,14160081,"8,9"
"EUDIGOX*40CPS MOLLI 0,100MG",14166033,"2,79"
"EUDIGOX*40CPS 0,200MG",14166045,"2,84"
NORMALENE*20CPR RIV 5MG,14205037,"7,9"
STEMETIL*20CPR RIV 5MG,14284018,"2,47"
STEMETIL*5SUPP 10MG,14284020,"7,64"
ANAURAN*GTT AURIC FL 25ML,14302032,"11,9"
CORSODYL*SOLUZ 150ML 200MG/100,14371037,"13,5"
CORSODYL*SPRAY 60ML200MG/100ML,14371052,"15,5"
CORSODYL*GEL DENT 30G 1G/100G,14371088,"13,5"
NEVACORT*4 OV VAG 100MG+30MG,14385013,"12,24"
"IDRACEMI*COLL 10ML 0,335%",14438016,11
IDRACEMI EPARINA*COLL 5ML,14438028,7
DEQUALINIO CLO ENO*20CPR MENTA,14621027,4
DEQUALINIO CLO ENO*20CPR MI/LI,14621039,4
"DECADRON*10CPR 0,5MG",14729014,"3,2"
"DECADRON*10CPR 0,75MG",14729038,"1,82"
DECADRON*INIET 1F 1ML 4MG/1ML,14729077,"1,9"
DECADRON*INIET 3F 1ML 4MG/1ML,14729127,"4,9"
DECADRON*INIET 3F 2ML 8MG/2ML,14729139,"6,9"
DECADRON*OS GTT FL 10ML 2MG/ML,14729141,"3,71"
DECADRON*OS GTT FL 30ML 2MG/ML,14729154,"9,9"
"DECADRON*20CPR 0,5MG",14729166,"3,53"
"DECADRON*20CPR 0,75MG",14729180,"3,63"
DECADRON*INIET 6F 1ML 4MG/1ML,14729204,"4,78"
DECADRON*INIET 6F 2ML 8MG/2ML,14729216,"9,09"
BIOARSCOLLOID*PASTA DENT 100G,14743049,"7,8"
OVESTIN*20CPR 1MG,14933028,"4,9"
TOFRANIL*50CPR RIV 25MG,14969012,"3,16"
TOFRANIL*60CPR RIV 10MG,14969024,"2,52"
"STILLA DECONG*COLL 8ML 0,05%",15001023,"9,4"
"STILLA DECONG*COLL 20FL 0,3ML",15001074,"8,9"
"STILLA DECONG*COLL 10F 0,3ML",15001086,"10,4"
DIGESTIVO ANTONETTO*45CPR MAST,15045026,"6,4"
DIGESTIVO ANTONETTO*45CPR LIM,15045038,"6,4"
DIGESTIVO ANTONETTO*45CPR MENT,15045040,"6,4"
ESIDREX*20CPR 25MG,15094016,"1,75"
FARLUTAL*12CPR 10MG,15148024,15
FARLUTAL*10CPR 20MG,15148036,17
FARLUTAL*IM 1FL 1G/5ML,15148099,"14,21"
FARLUTAL*OS SOSP 30FL 500MG/5M,15148137,"93,59"
FARLUTAL*OS SOSP 15FL 1G/10ML,15148149,"93,59"
VITECAF*COLL FL 5ML,15203033,"6,32"
NOZINAN*20CPR RIV 25MG,15228012,"2,58"
NOZINAN*20CPR RIV 100MG,15228024,"4,85"
ANTIDRASI*20CPR 50MG,15413038,"8,67"
REMYSTICK*U.EST.STICK 30G,15503016,"8,25"
REMYSTICK*U.EST.GEL 50G,15503028,"8,25"
GENURIN*30CPR RIV 200MG,15521091,"13,2"
DISEBRIN*COLL 3ML 5%,15536028,"9,9"
VISUSTRIN*COLL 10ML 1MG/ML,15582012,"8,2"
RINAADVANCE*GTT RINOL 10ML,15598016,"12,2"
NARHIMED NASO CHIUSO*SPRAY10ML,15598028,9
"OTRIVIN*BB GTT RIN 10ML 0,05%",15598030,5
RINAADVANCE*SPRAY 10ML 1MG/ML,15598067,"13,5"
ENDOXAN BAXTER*50CPR RIV 50MG,15628011,"13,87"
GRISOVINA FP*20CPR 125MG,15642010,"1,96"
"LANOXIN*30CPR 0,250MG",15724026,"2,32"
"LANOXIN*30CPR 0,125MG",15724038,"2,07"
"LANOXIN*INIET 6F 2ML 0,5MG/2ML",15724053,"4,7"
"LANOXIN*30CPR 0,0625MG",15724065,"2,01"
"LANOXIN*SCIR 60ML0,05MG/ML+DOS",15724077,"2,79"
BIOCHETASI*6SUPP,15784022,"9,9"
BIOCHETASI*OS GRAT EFF 20BUST,15784034,"10,75"
BIOCHETASI*IM 5F+5F 3ML,15784046,"10,4"
BIOCHETASI*OS GRAT EFF 18BUST,15784097,"14,9"
CITROEPATINA*OS GRAT 150G,15806021,"6,2"
MUSCORIL*IM 6F 4MG 2ML,15896018,16
MUSCORIL*20CPS 4MG,15896020,11
"MUSCORIL*UNG 30G 2,5MG/G",15896032,"8,2"
"MUSCORIL*CREMA 30G 2,5MG/G",15896044,"8,2"
MUSCORIL*10CPR ORODISP 8MG,15896095,11
MUSCORIL*30CPS 4MG,15896107,21
MUSCORIL*14CPR ORODISP 8MG,15896121,21
VISUMETAZONE ANTISTAM*COLL 3ML,15912013,"17,2"
"ENEMAC*FL 130ML 16,1+6/100ML",15937016,"4,9"
"PARACODINA*OS GTT 10,25MG/ML",15960014,"4,68"
VISUMETAZONE*COLL 3ML 1MG/ML,15980016,"12,5"
GLAUMID*25CPR 50MG,16006013,"3,51"
OH B12*IM 3FL 5MG+3F 2ML,16016065,"6,7"
SOLPRENE*COLL 1FL 5ML,16026015,"16,5"
NARLISIM*AD NEB RIN 15ML,16062034,"6,2"
NARLISIM*GTT RIN 15ML,16062046,"6,3"
SUSTANON*IM 1F 1ML 250MG,16094017,"13,5"
SOMA COMPLEX*AD 10SUPP 150+500,16139040,"6,92"
POLASE*40CPR 225MG+225MG,16153013,"10,2"
POLASE*10BUST 450MG+450MG ARAN,16153025,"8,2"
POLASE*20BUST 450MG+450MG ARAN,16153037,"14,9"
CENTELLASE*CREMA 30G 1%,16222010,7
CENTELLASE*30CPR 30MG,16222073,"16,5"
BENAGOL*24PAST MENTOLO EUCALIP,16242048,"13,2"
BENAGOL*24PAST GUSTO MENTA,16242051,"5,5"
BENAGOL*24PAST MIELE LIMONE,16242063,"13,2"
BENAGOL VIT C*24PAST ARANCIA,16242075,"13,2"
BENAGOL*24PAST LIMONE S/Z,16242087,"13,2"
BENAGOL*24PAST FRAGOLA S/Z,16242137,"13,2"
BENAGOL*36PAST MIELE LIMONE,16242149,"17,3"
BENAGOL VIT C*36PAST ARANCIA,16242152,"17,3"
BENAGOL*16PAST MENTA FREDDA,16242164,"9,4"
BENAGOL*16PAST MENTOLO EUCALIP,16242188,"9,4"
BENAGOL*16PAST FRAGOLA S/Z,16242190,"9,4"
BENAGOL*16PAST LIMONE S/Z,16242214,"9,4"
BENAGOL*16PAST GINGER E SPEZIE,16242226,"6,19"
BENAGOL VIT C*16PAST ARANCIA,16242238,"9,4"
BENAGOL*16PAST MIELE LIMONE,16242240,"9,4"
BENAGOL*36PAST LIMONE S/Z,16242289,"17,3"
BENAGOL*24PAST MENTA FREDDA,16242291,"13,2"
COUMADIN*30CPR 5MG,16366027,4
NEUTROLAC*BLIST 36CPR MAST,16371054,"6,9"
FERROCOMPLEX*OS 10FL 10ML,16443044,"18,9"
FERROCOMPLEX*GRAT 30BUST 80MG,16443071,"6,94"
TROPIMIL*COLL 5ML 5MG/ML,16453033,"8,5"
VISUMETAZONE DECONG*COLL 3ML,16458010,15
AKINETON FIALE*IM EV 5F 5MG/ML,16479040,"3,64"
PERSANTIN*30CPR RIV 75MG,16521039,"15,8"
PERSANTIN*30CPS 200MG RM,16521054,"17,05"
HUMATIN*16CPS 250MG,16531016,"10,45"
"HUMATIN*SCIR 60ML 2,5%",16531028,"4,8"
ALFAFLOR*COLLIRIO FL+FL 3ML,16541031,15
MIXOTONE*GTT OTO FL+FL 10ML,16583027,"12,46"
FURIL*40CPR 50MG,16625016,"3,98"
CARBOCAINA*5F 10ML 20MG/ML,16691584,"73,49"
GOLAMIXIN*SPRAY OROFAR 10ML,16703035,"12,95"
INTRAFER*OS GTT 30ML 50MG/ML,16747026,"5,21"
INTRAFER*OS 10FL 5ML 100MG,16747038,"10,1"
DELTAVAGIN*6OVULI VAG,16761037,"18,5"
FULCIN 125*20CPR 125MG,16762015,"2,17"
FULCIN 500*10CPR 500MG,16762041,"3,15"
SERENASE*IM 5F 2MG/2ML,16805018,"2,12"
SERENASE*20CPR 1MG,16805032,"3,9"
SERENASE*20CPR 5MG,16805044,"3,31"
SERENASE*OS GTT 15ML 2MG/ML,16805095,4
SERENASE*OS GTT 15ML 10MG/ML,16805107,"3,45"
IGROTON*30CPR 25MG,16861015,"2,54"
TRIAMINIC*12CPR RIV,16897035,"5,53"
GLITISOL*INIET AER 1F 500MG+2F,17010051,"5,6"
VENORUTON*20CPS 300MG,17076023,"6,1"
VENORUTON*GEL 40G 2%,17076035,"5,7"
VENORUTON*20CPR RIV 500MG,17076062,"9,5"
VENORUTON*OS 30BUST 1000MG,17076074,"19,6"
VENORUTON*30CPR EFF 1000MG,17076124,"15,5"
VENORUTON*GEL 100G 2%,17076136,"8,7"
VENORUTON*30CPR RIV 500MG,17076148,"17,8"
KEIMICINA*6OV VAG 100MG,17311022,"20,45"
COMPLAMIN*IM IV 10F 300MG 2ML,17346014,7
COMPLAMIN*FTE 40CPR 300MG,17346089,"6,5"
COMPLAMIN*20CONF 500MG R.M.,17346103,"6,3"
PREPARAZIONE H*12SUPP 23MG,17389065,"15,3"
"PREPARAZIONE H*UNG 1,08% 25G",17389091,"13,85"
"PREPARAZIONE H*UNG 1,08% 50G",17389103,"17,6"
"BIOARGININA*OS 20FL 1,66G/20ML",17432055,24
"DEMETIL*COLL FL 10ML 0,1%",17508019,"5,8"
NASOMIXIN*SPRAY NAS 1FL 15ML,17515089,"8,85"
LIBRIUM*30CPS 10MG,17604101,"12,4"
PERIACTIN*30CPR 4MG,17616018,"6,8"
"PERIACTIN*SCIR 150ML 0,4MG/ML",17616020,"6,8"
CORTIFLUORAL*SOLUZ ODONT 10ML,17651035,"13,5"
DECADURABOLIN*1F 1ML 25MG/1ML,17712011,"13,9"
DECADURABOLIN*IM 1SIR 50MG 1ML,17712035,"16,9"
GLUCOPHAGE*30CPR RIV 500MG,17758018,"1,81"
GLUCOPHAGE*40CPR RIV 850MG,17758020,"4,64"
GLUCOPHAGE*60CPR RIV 1000MG,17758069,"7,3"
GLUCOPHAGE*OS POLV 30BUST850MG,17758246,"2,45"
LUXAZONE*OFT UNG 3G 2MG/G,17837016,"12,2"
LUXAZONE*COLL FL 3ML 2MG/ML,17837028,"12,2"
XANTURENASI*10CPR 300MG,17849023,"11,47"
"TETRAMIL*COLL FL10ML 0,3+0,05%",17863010,"9,08"
"TETRAMIL*10FL MONOD 0,5ML",17863034,"10,64"
"DELTAMIDRINA*COLL 1FL+1FL4,2ML",17901024,"10,9"
ASSOCORT*UNG 30G 1MG+100000UI,17924034,"7,73"
"ASSOCORT*CR 30G 0,1%+10000UI/1",17924046,"7,73"
DEPOMEDROL*3FL 40MG 1ML,17932029,"6,51"
DEPOMEDROL+LID*1FL 1ML 40+10MG,17932043,"4,4"
COXANTURENASI*IV 3F+3F 4ML,17990019,"7,54"
COXANTURENASI*IM 3F+3F 4ML,17990033,"11,74"
VISUMIDRIATIC*COLL 10ML 5MG/ML,18002016,"16,8"
VISUMIDRIATIC*COLL10ML 10MG/ML,18002030,21
VISUMIDRIATIC*COLL 10FL 5MG/ML,18002055,"20,2"
DERMAFLOGIL*CREMA 30G,18060107,"14,9"
VENITRIN*15CER T 5MG/24H,18128037,"8,11"
VENITRIN*15CER T 10MG/24H,18128049,"9,14"
VENITRIN*15CER T 15MG/24H,18128052,"12,83"
LISOMUCIL TOSSE IRR*GTT 25ML,18129080,"6,5"
BECHILAR*SCIR FL 100ML 3MG/ML,18130029,"9,9"
"CLORADEX*COLL FL 5ML 0,2%+0,5%",18155046,19
"CLORADEX*COLL 20MONO 0,4ML",18155061,22
URBASON SOL*IM EV 3F 20MG+3F1M,18259022,"7,9"
URBASON SOL*IM EV 40MG+1F 1ML,18259034,"6,8"
URBASON SOL*IM EV 250MG+1F 5ML,18259059,"12,2"
CARVASIN*50CPR 10MG,18269011,"5,11"
CARVASIN*50CPR 40MG,18269035,"4,9"
CARVASIN*50CPR 5MG SUBLINGUALI,18269050,"1,45"
ANATENSOL*25CPR RIV 1MG,18281028,"1,5"
"ROSSEPAR*OS 10FL 10ML 62,5MG",18309043,11
TETRIZOLINA C ERBA*COLL 10ML,18331025,"5,34"
FERRITIN COMPLEX*OS 10FL 8ML,18376032,"14,49"
"ACTIFERRO*OS 10FL 10ML 62,5MG",18437032,"9,3"
TETRALYSAL*28CPS 150MG,18469039,"16,67"
TETRALYSAL*28CPS 300MG,18469066,"12,13"
KADOL*POM 50G 5%,18486023,"11,33"
FLAGYL*20CPR 250MG,18505038,"2,57"
FLAGYL*10 OVULI VAG 500MG,18505040,"8,95"
POLARAMIN*SCIR 100ML 2MG/5ML,18554067,"9,11"
POLARAMIN*20CPR RIV 6MG RM,18554079,"9,11"
POLARAMIN*CREMA 25G 1%,18554081,"12,9"
CARNITENE*EV 5F 5ML 1G/5ML,18610028,"11,5"
CARNITENE*OS 10FL 1G/10ML,18610042,"19,5"
CARNITENE*10CPR MAST 1G,18610067,"17,9"
CARNITENE*OS 10FL 2G/10ML,18610079,"14,85"
CARNITENE*EV 5F 5ML 2G/5ML,18610093,"18,9"
SUPRADYN*30CPR RIV,18622086,11
SUPRADYN*10CPR EFF,18622098,"7,33"
SUPRADYN*60CPR RIV,18622136,"20,5"
SUPRADYN*20CPR EFF,18622148,"12,31"
SUPRADYN*30CPR EFF,18622151,"17,86"
SUPRADYN*15CPR EFF,18622175,11
ACUTIL FOSFORO*50CPR,18647026,"11,7"
ACUTIL FOSFORO*OS 10FL 10ML,18647040,"11,7"
"ACTIFED*12CPR 2,5MG+60MG",18723080,"14,11"
"ACTIFED*SCIR 100ML 2,5+60MG/ML",18723092,"6,8"
YOMESAN*4CPR MAST 500MG,18725010,"2,84"
MICTASONE*10SUPP,18760013,"10,5"
ETABIOCORTILEN*COLL FL 3ML,18804031,"7,3"
"ETACORTILEN*COLL 20D 0,3ML",18805022,"17,4"
"ETACORTILEN*GEL OFT 20D 0,4ML",18805046,19
METBAY*30CPR 500MG,18820011,"1,81"
FLUORORINIL*NEB RIN FL 10ML,18821037,"8,67"
FLUORORINIL*AEROSOL 10F 1ML,18821049,"8,67"
GAMIBETAL*20CPR 500MG,18866057,"13,6"
ZARONTIN*50CPS MOLLI 250MG FL,18930014,"5,46"
ZARONTIN*SCIR 200ML 250MG/5ML,18930038,"29,78"
ZARONTIN*56CPS MOLLI 250MG FL,18930040,"41,71"
"BIORINIL*NEB RIN 10ML0,05+0,1%",19133038,14
CICLOLUX*COLL FL 3ML 10MG/ML,19163017,"11,5"
NULERON*50CPR,19165036,"10,23"
MODALINA*30CPR RIV 1MG,19184050,"1,6"
MODALINA*30CPR RIV 2MG,19184062,"2,17"
KFLEBO*EV OS 5F 10ML 1MEQ/ML,19311012,"13,2"
KFLEBO*EV OS 5F 10ML 3MEQ/ML,19311024,"18,04"
IDUCHER*POM OFT 5G 2X1000,19365016,"2,12"
IDUCHER*COLL 10ML 2X1000,19365028,"2,32"
DESAMIX NEOMICINA*CREMA 15G,19387012,"8,5"
LISOMUCIL TOSSE SED*SCIR 100ML,19396023,"8,2"
DESTROMETORFANO EG*24PAST 10MG,19396050,"6,4"
URACTONE*10CPR 100MG,19408018,"4,06"
METFORAL*50CPR RIV 500MG,19449014,"3,64"
METFORAL*30CPR RIV 850MG,19449038,"3,77"
SOLDESAM*EV IM 3F 4MG/ML,19499019,"2,79"
"SOLDESAM*OS GTT 10ML 0,2%",19499072,"4,21"
SOLDESAM*EV IM 3F 8MG/2ML,19499084,"4,79"
DESAMETASONE EPAR*COLL 3ML 2%,19512021,"8,9"
ESUCOS*25CPR 10MG,19634017,"3,46"
"CELESTONE*OS GTT 10ML 0,5MG/ML",19644020,"1,03"
CELESTONE*IM IV 5F 4MG/ML 1ML,19644032,"4,88"
CELESTONE*IM 3F 1ML 6MG/ML RM,19644057,"4,66"
FIBRASE*IM IV 10F 1ML 100MG,19646013,"22,26"
"FIBRASE*POM 40G 1,5%",19646049,"10,66"
FIBRASE*50CPS 50MG,19646052,"20,89"
"BENTELAN*10CPR EFF 0,5MG",19655012,"1,33"
BENTELAN*10CPR EFF 1MG,19655051,"2,73"
BENTELAN*IM IV 3F 2ML 4MG/2ML,19655152,"3,32"
"BENTELAN*INIET 6F 1,5MG/2ML",19655315,"3,52"
"LIBRAX*20CPR RIV 5MG+2,5MG",19711035,"9,5"
BIDIABE*20CPR 125MG+30MG,19751027,"1,76"
BRONCHENOLO TOSSE*SCIR 150ML,19771043,"15,29"
TRIPTIZOL*25CPR RIV 25MG,19803016,"1,34"
TRIPTIZOL*30CPR RIV 10MG,19803028,"4,3"
KATAVAL*CREMA 30G 1MG/G+5MG/G,19818020,"14,2"
MAGISBILE*SCIR 200G,19820012,"5,16"
ALDACTONE*16CPS 25MG,19822028,"2,1"
ALDACTONE*10CPR RIV 100MG,19822030,"4,46"
CONNETTIVINA*CREMA 15G 2MG/G,19875044,"12,6"
CONNETTIVINA*10GARZE 2MG 10X10,19875057,"16,1"
CONNETTIVINA*SPRAY 20ML 200MG/,19875069,"9,9"
CONNETTIVINA*GEL 30G 2MG/G,19875095,"17,3"
"METHOTREXATE*25CPR 2,5MG",19888015,"4,99"
"METHOTREXATE*INIET 4SIR 7,5MG",19888116,"28,26"
METHOTREXATE*INIET 4SIR 10MG,19888128,"36,55"
METHOTREXATE*INIET 4SIR 15MG,19888130,"53,31"
METHOTREXATE*INIET 4SIR 20MG,19888142,"70,53"
"TORECAN*6SUPP 6,5MG",19889031,11
"TORECAN*15CPR RIV 6,5MG",19889043,"8,3"
LAROXYL*25CPR RIV 25MG,19906015,"5,69"
LAROXYL*30CPR RIV 10MG,19906027,"5,05"
LAROXYL*OS GTT 20ML 40MG/ML,19906054,"4,47"
SPIROLANG*16CPS 25MG,19913019,"2,87"
SPIROLANG*10CPS 50MG,19913021,"3,48"
SPIROLANG*10CPS 100MG,19913033,"5,96"
TRICORTIN 1000*IM 5F 2ML,19941020,"17,3"
ALDOMET*30CPR RIV 500MG,19954015,"5,52"
ALDOMET*30CPR RIV 250MG,19954039,"3,84"
NEOCYTAMEN*IM IV OS 6F 1000MCG,19969029,"11,88"
ACTIGRIP GOLA*COLLUT 200ML200M,19971086,"8,35"
NOAN*25CPR RIV 5MG,19993017,9
"NOAN*OS GTT 20ML 0,5%",19993043,"8,51"
ANSIOLIN*OS GTT 30ML 5MG/ML,19994033,"15,04"
ANSIOLIN*40CPR RIV 5MG,19994060,"16,41"
VALIUM*20CPS 5MG,19995012,"7,8"
VALIUM*30CPS 2MG,19995024,"7,3"
VALIUM*EV IM 3F 2ML 10MG/2ML,19995036,"6,4"
VALIUM*OS GTT 20ML 5MG/ML,19995048,11
VALIUM*EV IM 5F 2ML 10MG/2ML,19995063,14
DUFASTON*14CPR RIV 10MG,20008052,"4,7"
RIFOCIN*IM 1F 250MG 3ML,20009015,"8,5"
RIFOCIN*LOCALE 1F 90MG/18ML+F,20009080,"9,5"
ADEPRIL*30CPR RIV 10MG,20019016,"0,83"
ADEPRIL*30CPR RIV 25MG,20019028,"1,55"
"FOILLE INSETTI*CREMA 15G 0,5%",20051037,"12,2"
XANTERVIT*UNG OFT 5G,20066015,"7,7"
UNIPLUS*AD 10SUPP 250MG+350MG,20075040,"5,75"
UNIPLUS*BB 10SUPP 125MG+150MG,20075065,"5,4"
UNIPLUS*PRIMA INF 10SUPP 60MG+,20075089,"4,55"
VISUBLEFARITE*SOSP OFT FL 10ML,20085027,18
VIVIN C*10CPR EFF 330MG+200MG,20096018,"4,1"
VIVIN C*20CPR EFF 330MG+200MG,20096020,"11,2"
SURMONTIL*50CPR RIV 25MG,20118016,"5,95"
SURMONTIL*OS GTT 20ML 40MG/ML,20118030,"5,07"
AMPLITAL*12CPS 500MG,20121036,"3,05"
"AMPLITAL*INIET 1F 500MG+F2,5ML",20121048,"3,8"
AMPLITAL*IM EV 1FL 1G+F 4ML,20121087,"1,31"
AMPLITAL*OS SOSP 60ML 5%,20121113,"1,68"
AMPLITAL*12CPR 1G,20121137,"4,98"
FENISTIL*30CPR RIV 1MG,20124018,6
FENISTIL*OS GTT 20ML 1MG/ML,20124020,"11,65"
"FENISTIL*0,1% GEL 30G",20124121,"12,25"
CERULISINA*GTT OTO FL 20ML,20157018,"15,9"
"LOCALYN*POM 30G 0,025%",20163022,"4,5"
LOCALYN*CREMA 30G,20163085,9
"LOCALYN*LOZ 30ML 0,025%",20163123,"4,4"
"LOCALYN GLICOLE*FL20ML 0,01%",20163186,4
LOCALYN RINOL*SPRAY 6+12MCG,20163325,"7,8"
LOCALYN RINOL*SPRAY 6MCG/EROG,20163337,"7,8"
LOCALYN*GTT AURICOLARI FL 20ML,20163349,8
KAMAN*16CPS 250MG,20177010,"10,45"
LONARID*20CPR 400MG+10MG,20204095,"8,22"
LONARID*AD 6SUPP 400MG+20MG,20204107,"8,22"
LONARID*BB 6SUPP 200MG+5MG,20204119,"6,47"
"LONARID*LATT 6SUPP 60MG+2,5MG",20204121,"5,88"
BENEXOL*20CPR GASTRORES,20213029,"11,25"
BENEXOL*DOSAGGIO BASSO IM6F+6F,20213118,"13,39"
BENEXOL*DOSAGGIO ALTO IM 6F+6F,20213132,"15,01"
BENEXOL*20CPR GASTR FL,20213144,"20,3"
ISOTOL*IV FL 500ML 20%,20294029,"3,31"
FERROSPRINT*OS 10FL 14ML,20300036,"11,22"
BETABIOPTAL*UNG OFT 5G,20305037,"14,5"
BETABIOPTAL*COLL SOSP 5ML,20305049,17
BETABIOPTAL*GEL OFT 5G,20305052,"6,83"
BETABIOPTAL*GEL OFT 5G,20305064,17
BETABIOPTAL*COLL SOLUZ 5ML,20305076,17
PROVERA*30CPR 250MG FL,20328151,"50,25"
PROVERA*OS 10BUST 1G,20328187,"58,3"
DEPOPROVERA*IM SOSP 50MG 1ML,20329013,"5,7"
"DEPOPROVERA*IM 150MG/ML 3,4ML",20329076,"8,71"
TANTUM*OS GTT 30ML 3%,20378079,"3,06"
FOCUSVEN*5% CREMA 50G,20378105,"6,17"
FOCUSVEN*5% GEL TUBO 50G,20378131,6
DISCINIL COMPLEX*SCIR FL 200ML,20379032,"6,95"
DISCINIL COMPLEX*40CPS MOLLI,20379044,"6,45"
DESFERAL*10FL 500MG/5ML+10F5ML,20417022,"43,59"
ECOVAL*UNG 30G 1MG/G,20423048,"8,9"
ECOVAL*EMULS CUT 30G 1MG/G,20423087,"8,9"
ECOVAL*CREMA 30G 1MG/G,20423137,"7,95"
"ECOVAL*CREMA 30G 0,1%+0,5%",20423240,"6,3"
"ECOVAL*SOLUZ CUT 30G 0,5MG/G",20423265,"9,9"
